RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2665,15769618,AP Kang,586,France,Male,29,3,0,2,1,1,142238.54,0
2666,15635696,AP Rossi,612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1
2667,15576759,AP Ts'ai,740,France,Female,37,7,0,2,1,1,194270.91,0
2668,15591613,AP Moran,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
2669,15582361,AP Jennings,524,France,Male,52,2,87894.26,1,1,0,173899.42,1
2670,15693983,AP Tokareva,614,France,Female,19,5,97445.49,2,1,0,122823.34,0
2671,15760482,AP Pagnotto,598,France,Female,64,9,0,1,0,1,13181.37,1
2672,15611141,AP Castella,799,Spain,Male,35,7,0,2,0,1,140780.8,0
2673,15630956,AP Du Cane,724,France,Male,34,2,154485.74,2,0,0,78560.64,0
2674,15574946,AP Ferguson,601,France,Male,50,2,115625.07,1,1,0,185855.21,0
2675,15756508,AP Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95,0
2676,15682926,AP Woronoff,745,Germany,Male,38,5,65095.41,2,1,1,140197.42,0
2677,15642030,AP Meng,667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1
2678,15733333,AP Sinclair,518,France,Female,38,10,84764.79,1,1,1,162253.9,0
2679,15767829,AP Hsu,819,France,Female,38,10,0,2,1,0,30498.7,0
2680,15725734,AP Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
2681,15813568,AP Burns,625,France,Female,39,5,0,2,1,0,32615.21,0
2682,15576796,AP Onodugoadiegbemma,673,Germany,Male,36,5,73088.06,2,0,0,196142.26,0
2683,15732138,AP Darling,656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0
2684,15739082,AP Maggard,850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0
2685,15631963,AP Thomas,574,Spain,Female,28,7,0,2,0,0,185660.3,0
2686,15672151,AP Lettiere,679,France,Male,60,6,0,2,1,1,77331.77,0
2687,15618801,AP Ponomaryov,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0
2688,15679184,AP Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
2689,15728510,AP Chienezie,558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0
2690,15637035,AP Mao,414,France,Male,38,8,0,1,0,1,77661.12,1
2691,15754297,AP Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
2692,15629186,AP Lucchese,721,France,Female,37,1,0,2,1,0,70810.8,0
2693,15736310,AP Prokhorova,751,France,Male,31,8,0,2,0,0,17550.49,0
2694,15627733,AP Alekseyeva,662,France,Male,34,2,0,2,0,1,21497.27,0
2695,15721621,AP Blacklock,628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0
2696,15639982,AP Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
2697,15792212,AP Henty,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0
2698,15699486,AP Li,723,France,Male,48,7,0,2,1,1,150694.58,0
2699,15729990,AP Azuka,586,France,Female,28,5,0,3,1,0,170487.4,1
2700,15600139,AP Alexander,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0
2701,15786236,AP Brock,564,France,Male,31,4,0,2,1,0,53520.03,0
2702,15797046,AP Shen,649,France,Female,31,2,0,2,1,0,15200.61,0
2703,15670208,AP Padovesi,622,France,Female,30,4,107879.04,1,0,1,196894.62,0
2704,15627388,AP Bulgakov,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
2705,15622530,AP Mazzanti,718,France,Male,27,2,0,2,0,0,26229.24,0
2706,15585871,AP Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
2707,15595107,AP Ramos,696,France,Male,22,9,149777,1,1,1,198032.93,0
2708,15628239,AP Pai,637,France,Female,38,3,104339.56,1,0,0,119882.86,0
2709,15667226,AP Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
2710,15780248,AP Mao,592,France,Male,37,4,212692.97,1,0,0,176395.02,0
2711,15766905,AP Uspenskaya,634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0
2712,15775777,AP Powell,608,France,Female,28,9,0,2,1,1,125062.02,0
2713,15628206,AP Brown,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0
2714,15701354,AP Poole,763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0
2715,15710964,AP McChesney,665,France,Female,55,8,136354.16,1,1,1,93769.89,0
2716,15682583,AP Lucchese,649,France,Male,38,1,122214,1,0,1,88965.46,0
2717,15631206,AP Clements,695,France,Male,45,3,0,2,1,1,30793.61,0
2718,15648738,AP Yuriev,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0
2719,15783480,AP Endrizzi,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
2720,15809214,AP Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
2721,15806724,AP Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
2722,15576860,AP Kennedy,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
2723,15675458,AP Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
2724,15681586,AP Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.8,0
2725,15812664,AP Dodd,453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0
2726,15597987,AP Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
2727,15807081,AP Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
2728,15581784,AP Shen,754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0
2729,15770456,AP Dillon,749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0
2730,15608266,AP Hoelscher,667,France,Male,23,1,0,2,1,0,91573.19,0
2731,15730375,AP Bell,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0
2732,15712620,AP Liao,670,France,Female,33,7,0,2,1,1,88187.81,0
2733,15592852,AP Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
2734,15641516,AP Sinnett,571,France,Male,32,5,131354.25,1,1,0,125256.53,0
2735,15708541,AP Palerma,641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0
2736,15791167,AP Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0
2737,15618261,AP Porter,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0
2738,15644760,AP Fan,472,France,Male,31,4,58662.92,2,0,1,73322,0
2739,15662134,AP Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1
2740,15723930,AP Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0
2741,15787735,AP Burke,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0
2742,15687774,AP Nwagugheuzo,535,France,Female,38,8,0,2,1,0,136620.64,0
2743,15576162,AP Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0
2744,15658925,AP Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1
2745,15667082,AP Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0
2746,15669993,AP Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0
2747,15655830,AP Hanna,620,France,Male,36,8,0,2,1,1,145937.99,0
2748,15599865,AP Padovesi,577,France,Female,35,10,0,2,1,1,25161.61,0
2749,15753368,AP Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1
2750,15671160,AP Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0
2751,15767510,AP Lorenzo,481,France,Female,57,9,0,3,1,1,169719.35,1
2752,15720707,AP Ibezimako,704,France,Male,42,8,129735.3,2,1,1,179565.57,0
2753,15626823,AP Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
2754,15774527,AP Ross,480,France,Female,28,6,0,2,0,0,48131.92,0
2755,15579683,AP Oluchukwu,682,France,Male,42,0,0,1,1,1,160828.98,0
2756,15625558,AP Walker,700,Spain,Male,31,7,0,2,0,1,145151.96,0
2757,15765842,AP Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0
2758,15566744,AP Chidalu,444,France,Female,45,4,0,2,1,0,161653.5,1
2759,15668383,AP Ingram,624,France,Male,36,6,0,2,0,0,84635.64,0
2760,15575250,AP Ch'en,709,France,Male,37,7,0,1,1,0,159486.76,0
2761,15591159,AP Iredale,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0
2762,15573316,AP Gallagher,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0
2763,15589054,AP Padilla,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0
2764,15654531,AP Potter,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0
2765,15597301,AP Mao,660,France,Male,38,7,0,2,0,1,146585.53,0
2766,15733912,AP Schneider,667,France,Male,36,9,0,2,1,1,40062.29,0
2767,15677253,AP Ibragimova,705,France,Male,30,1,0,1,1,1,181300.32,0
2768,15747301,AP Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0
2769,15713415,AP Anderson,669,France,Male,26,4,0,2,1,1,197594.34,0
2770,15730469,AP Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
2771,15693383,AP Gardener,676,France,Female,32,5,0,2,1,1,75465.41,0
2772,15715501,AP Aksenova,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0
2773,15680772,AP Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
2774,15610801,AP Onwumelu,559,France,Male,29,1,0,2,0,0,155639.76,0
2775,15650070,AP Kudryashova,564,France,Female,28,1,0,1,1,1,162428.05,0
2776,15782504,AP Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
2777,15685145,AP Teng,689,France,Male,39,7,0,2,0,0,14917.09,0
2778,15776269,AP Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1
2779,15761177,AP Palerma,604,Spain,Female,71,10,0,2,1,1,129984.2,0
2780,15781738,AP Brookes,733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0
2781,15790271,AP Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0
2782,15641452,AP Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1
2783,15775270,AP Laurie,646,France,Male,24,8,0,2,0,0,92612.88,0
2784,15659511,AP Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0
2785,15642238,AP Whitfield,821,Germany,Female,37,5,106453.53,2,0,1,127413,0
2786,15771453,AP Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1
2787,15585136,AP Rioux,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1
2788,15700523,AP Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1
2789,15726625,AP Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
2790,15747539,AP Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
2791,15595919,AP Nkemdirim,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0
2792,15663862,AP Brim,532,Spain,Female,66,3,0,1,1,1,115227.02,0
2793,15742856,AP Trevisano,535,France,Female,45,2,0,2,0,1,170621.55,0
2794,15624829,AP Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0
2795,15597966,AP Wilson,646,France,Male,52,8,59669.43,1,0,0,172495.81,1
2796,15665146,AP Helena,515,France,Female,25,7,79543.59,1,0,1,38772.82,0
2797,15770755,AP Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0
2798,15731363,AP Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0
2799,15576080,AP Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0
2800,15775698,AP McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0
2801,15646853,AP Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0
2802,15596096,AP Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
2803,15723335,AP Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
2804,15637018,AP Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0
2805,15751211,AP Bess,648,France,Female,44,2,0,2,1,1,58652.23,0
2806,15618972,AP MacDonald,688,France,Female,51,5,0,1,1,0,91624.11,1
2807,15787565,AP Gray,592,Spain,Male,38,0,0,1,1,0,65986.48,1
2808,15780164,AP Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0
2809,15616027,AP Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0
2810,15757037,AP Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0
2811,15595424,AP Yeh,594,France,Female,30,10,0,2,1,1,124071.71,0
2812,15699586,AP Babbage,695,Spain,Female,34,9,0,2,1,1,67502.12,0
2813,15581656,AP Franklin,597,France,Male,28,2,0,3,1,1,78707.97,0
2814,15600970,AP Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1
2815,15738708,AP Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
2816,15721343,AP Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
2817,15619316,AP Uspensky,683,France,Male,25,4,0,2,1,0,152698.24,0
2818,15768280,AP Macleod,538,Spain,Female,30,8,0,2,1,1,41192.95,0
2819,15806873,AP Nnaife,669,France,Male,37,4,0,1,1,0,132540.33,0
2820,15643532,AP Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0
2821,15813952,AP Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0
2822,15626421,AP George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0
2823,15603618,AP Robertson,569,Spain,Female,34,3,0,1,1,0,133997.53,0
2824,15764387,AP Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0
2825,15667974,AP Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0
2826,15576396,AP Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0
2827,15628849,AP King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
2828,15584226,AP Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0
2829,15716485,AP Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0
2830,15759949,AP Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0
2831,15701591,AP Nicholls,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0
2832,15758518,AP Montalvo,626,France,Female,32,0,0,2,0,0,187172.54,0
2833,15758207,AP Tien,582,France,Male,20,4,0,1,1,1,55763.66,0
2834,15680382,AP Chuang,683,Spain,Male,40,8,0,1,1,0,75848.22,0
2835,15649160,AP Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0
2836,15812953,AP Kosisochukwu,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0
2837,15768491,AP Young,679,France,Male,60,8,0,2,1,1,51380.9,0
2838,15703095,AP Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0
2839,15646232,AP Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0
2840,15585487,AP Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
2841,15714093,AP Windradyne,528,Spain,Male,40,4,0,2,1,0,25399.7,0
2842,15748509,AP Curnow,801,France,Male,38,5,0,2,1,0,66256.27,0
2843,15785818,AP Ugonna,513,Spain,Male,48,2,0,1,1,1,114709.13,1
2844,15693269,AP De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0
2845,15757557,AP Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0
2846,15812549,AP Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1
2847,15674986,AP Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0
2848,15678608,AP Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
2849,15713644,AP Tuan,850,France,Female,41,5,0,2,1,1,34827.43,0
2850,15579298,AP Shearston,497,France,Male,41,9,0,1,0,0,22074.48,0
2851,15610462,AP Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0
2852,15776490,AP Hamilton,603,France,Female,48,5,0,1,1,0,100478.6,1
2853,15771519,AP Arnold,609,France,Male,40,6,0,2,1,1,97416.34,0
2854,15648525,AP Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1
2855,15646645,AP Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0
2856,15693239,AP Powell,710,Spain,Female,75,5,0,2,1,1,9376.89,0
2857,15813103,AP Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
2858,15769865,AP Cheng,534,Spain,Male,51,3,0,2,0,1,20856.31,0
2859,15662470,AP Zhdanova,607,France,Male,25,3,0,2,0,0,187048.72,0
2860,15773539,AP Tsai,551,Spain,Male,32,4,0,2,1,0,53420.53,0
2861,15705926,AP Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0
2862,15711434,AP Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89566.64,0
2863,15752411,AP Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0
2864,15659211,AP Severson,755,France,Female,43,9,0,2,1,0,18066.69,0
2865,15597069,AP Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0
2866,15590264,AP Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
2867,15631884,AP Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
2868,15654247,AP Milani,559,Spain,Female,27,1,0,1,0,1,1050.33,0
2869,15708004,AP Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1
2870,15594120,AP Anderson,524,France,Male,22,9,0,2,1,0,74405.34,0
2871,15651129,AP Chien,707,France,Female,55,1,0,2,0,1,54409.48,0
2872,15798860,AP Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0
2873,15671627,AP Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
2874,15707225,AP Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
2875,15733617,AP Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0
2876,15641676,AP Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0
2877,15585320,AP Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
2878,15617902,AP Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0
2879,15667787,AP Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
2880,15669447,AP Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
2881,15789461,AP Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1
2882,15570979,AP Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0
2883,15685865,AP McKay,551,France,Male,37,3,0,2,1,1,50578.4,0
2884,15721953,AP Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
2885,15776083,AP Nicholls,620,France,Female,29,3,0,2,0,1,153392.28,0
2886,15716060,AP Dennis,660,Spain,Male,42,5,0,2,1,0,115509.59,0
2887,15675364,AP Knight,449,France,Female,37,6,0,2,1,0,82176.48,0
2888,15604350,AP Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0
2889,15658375,AP Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0
2890,15630438,AP Nebechukwu,594,France,Female,31,9,0,1,0,1,5719.11,0
2891,15689652,AP Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0
2892,15774260,AP Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0
2893,15701327,AP Chidubem,601,France,Male,44,3,0,2,1,0,30607.11,0
2894,15719642,AP Rivers,657,France,Male,50,9,0,2,0,0,37171.46,0
2895,15644155,AP Sochima,531,France,Male,31,3,0,1,1,1,42589.33,0
2896,15646895,AP Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0
2897,15606872,AP Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0
2898,15664186,AP Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284,0
2899,15624546,AP Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
2900,15810980,AP Bryant,586,France,Female,35,7,0,2,1,0,70760.69,0
2901,15668611,AP Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
2902,15603282,AP Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0
2903,15804038,AP Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0
2904,15728809,AP Hsieh,568,France,Female,47,7,0,2,1,1,45978.39,0
2905,15598080,AP Debellis,715,France,Female,35,3,0,1,1,1,152012.36,0
2906,15694865,AP Chibueze,680,Germany,Male,32,7,175454,1,0,1,77349.92,0
2907,15600611,AP Padovano,802,Spain,Male,41,6,0,2,1,0,47322.05,0
2908,15727347,AP Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
2909,15570805,AP Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0
2910,15606310,AP Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0
2911,15746175,AP Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0
2912,15705023,AP Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0
2913,15629008,AP Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
2914,15697722,AP Stewart,787,France,Female,40,6,0,2,1,1,84151.98,0
2915,15733919,AP Ward,604,France,Male,28,7,0,2,0,0,58595.64,0
2916,15617518,AP Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1
2917,15704619,AP Chikwado,651,France,Male,56,2,0,1,1,0,114522.68,1
2918,15621119,AP Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1
2919,15649523,AP Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1
2920,15736796,AP Douglas,538,Spain,Female,42,9,0,1,0,0,152855.96,0
2921,15714694,AP Yates,696,France,Female,33,4,0,2,1,1,73371.65,0
2922,15599117,AP Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0
2923,15705149,AP P'an,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0
2924,15631195,AP H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0
2925,15792854,AP Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0
2926,15633567,AP Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0
2927,15744565,AP Chiekwugo,510,France,Male,63,8,0,2,1,1,115291.86,0
2928,15669692,AP Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
2929,15581234,AP Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1
2930,15729090,AP Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0
2931,15573488,AP Manning,663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0
2932,15776769,AP Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0
2933,15724894,AP Begum,688,France,Female,54,9,0,1,1,0,191212.63,1
2934,15713180,AP Ingrassia,588,Spain,Male,46,8,0,1,1,0,61931.21,0
2935,15690224,AP Maclean,631,France,Male,33,7,0,1,1,1,58043.02,1
2936,15689461,AP Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0
2937,15671802,AP Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0
2938,15782842,AP Watson,718,Spain,Male,28,6,0,2,1,0,146875.86,0
2939,15764455,AP Langdon,730,France,Male,27,5,0,2,1,1,116081.93,0
2940,15591951,AP Frolov,533,France,Female,39,2,0,1,0,1,73669.94,1
2941,15772834,AP Chikezie,711,Spain,Female,28,5,0,2,1,1,93959.96,0
2942,15792044,AP Zetticci,555,Spain,Female,26,9,0,2,0,1,158918.03,0
2943,15715577,AP Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0
2944,15639313,AP Lin,678,France,Female,41,9,0,1,0,0,13160.03,0
2945,15798886,AP Goddard,576,France,Male,32,7,0,2,1,0,4660.91,0
2946,15776384,AP Rogers,835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1
2947,15727732,AP Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0
2948,15793849,AP Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0
2949,15694431,AP Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0
2950,15764231,AP Newsom,519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0
2951,15744955,AP Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0
2952,15671691,AP Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
2953,15654937,AP Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0
2954,15649172,AP Williamson,650,France,Female,43,6,0,2,1,1,16301.91,0
2955,15775598,AP Shoobridge,538,France,Female,33,5,0,2,1,0,126962.41,0
2956,15807517,AP Peng,577,France,Female,46,1,0,1,1,1,158750.53,0
2957,15642921,AP Gray,792,France,Male,30,8,0,2,1,0,199644.2,0
2958,15789145,AP Watson,686,France,Female,41,10,0,1,1,1,144272.71,1
2959,15814040,AP Fyodorova,589,France,Male,29,2,0,2,0,1,98320.27,0
2960,15673655,AP Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
2961,15595171,AP Solomon,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0
2962,15583717,AP Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0
2963,15605036,AP John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1
2964,15718107,AP Tuan,655,France,Female,51,3,0,2,0,1,15801.02,0
2965,15679796,AP Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79,0
2966,15654610,AP Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0
2967,15577214,AP Genovese,511,France,Male,45,5,68375.27,1,1,0,193160.25,1
2968,15595360,AP Daniels,579,Germany,Female,39,5,117833.3,3,0,0,5831,1
2969,15756968,AP Caldwell,696,Spain,Female,36,7,0,2,1,1,82298.59,0
2970,15726394,AP Chiemenam,681,France,Male,34,7,0,2,0,0,130686.59,0
2971,15595264,AP Wanliss,815,France,Male,45,7,0,1,0,1,52885.23,1
2972,15782566,AP Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0
2973,15592913,AP Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
2974,15652019,AP Fang,591,France,Female,56,9,128882.49,1,1,1,196241.94,1
2975,15746773,AP Eames,565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0
2976,15774215,AP Sutherland,487,France,Male,37,6,0,2,1,1,126477.41,0
2977,15667301,AP Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
2978,15655159,AP Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
2979,15595953,AP Mackay,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
2980,15668421,AP Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,0
2981,15709512,AP Kenyon,850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0
2982,15711254,AP Parry,616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0
2983,15798695,AP Kennedy,526,Spain,Female,43,3,0,2,1,0,31705.19,0
2984,15663975,AP Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
2985,15694982,AP Hanson,663,France,Male,35,9,0,2,1,1,195580.28,0
2986,15631948,AP T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,0
